Date,StockCode,Description,Demand,AveragePrice_INR
2011-05-03,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-05-04,10133,COLOURING PENCILS BROWN TUBE,0,163.0
2011-05-05,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-05-06,10133,COLOURING PENCILS BROWN TUBE,10,42.0
2011-05-07,10133,COLOURING PENCILS BROWN TUBE,3,83.0
2011-05-08,10133,COLOURING PENCILS BROWN TUBE,0,55.66666667
2011-05-09,10133,COLOURING PENCILS BROWN TUBE,10,42.0
2011-06-01,10133,COLOURING PENCILS BROWN TUBE,1,81.0
2011-06-02,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-06-03,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-06-04,10133,COLOURING PENCILS BROWN TUBE,0,163.0
2011-06-05,10133,COLOURING PENCILS BROWN TUBE,1,85.0
2011-06-06,10133,COLOURING PENCILS BROWN TUBE,0,42.0
2011-06-07,10133,COLOURING PENCILS BROWN TUBE,43,62.5
2011-06-08,10133,COLOURING PENCILS BROWN TUBE,0,55.66666667
2011-06-09,10133,COLOURING PENCILS BROWN TUBE,0,42.0
2011-07-01,10133,COLOURING PENCILS BROWN TUBE,8,81.0
2011-07-02,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-07-03,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-07-04,10133,COLOURING PENCILS BROWN TUBE,0,163.0
2011-07-05,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-07-06,10133,COLOURING PENCILS BROWN TUBE,103,47.85714286
2011-07-07,10133,COLOURING PENCILS BROWN TUBE,60,58.4
2011-07-08,10133,COLOURING PENCILS BROWN TUBE,50,42.0
2011-08-01,10133,COLOURING PENCILS BROWN TUBE,0,81.0
2011-08-02,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-08-03,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-08-04,10133,COLOURING PENCILS BROWN TUBE,0,163.0
2011-08-05,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-08-06,10133,COLOURING PENCILS BROWN TUBE,11,42.0
2011-08-07,10133,COLOURING PENCILS BROWN TUBE,33,62.5
2011-08-08,10133,COLOURING PENCILS BROWN TUBE,2,83.0
2011-09-01,10133,COLOURING PENCILS BROWN TUBE,0,81.0
2011-09-02,10133,COLOURING PENCILS BROWN TUBE,10,85.0
2011-09-03,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-09-04,10133,COLOURING PENCILS BROWN TUBE,0,163.0
2011-09-05,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-09-06,10133,COLOURING PENCILS BROWN TUBE,40,42.0
2011-09-07,10133,COLOURING PENCILS BROWN TUBE,0,62.5
2011-09-08,10133,COLOURING PENCILS BROWN TUBE,0,83.0
2011-10-01,10133,COLOURING PENCILS BROWN TUBE,27,68.0
2011-10-02,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-10-03,10133,COLOURING PENCILS BROWN TUBE,2,85.0
2011-10-04,10133,COLOURING PENCILS BROWN TUBE,0,163.0
2011-10-05,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-10-06,10133,COLOURING PENCILS BROWN TUBE,0,42.0
2011-10-07,10133,COLOURING PENCILS BROWN TUBE,16,42.0
2011-10-08,10133,COLOURING PENCILS BROWN TUBE,0,83.0
2011-11-01,10133,COLOURING PENCILS BROWN TUBE,3,81.0
2011-11-02,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-11-03,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-11-04,10133,COLOURING PENCILS BROWN TUBE,0,163.0
2011-11-05,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-11-06,10133,COLOURING PENCILS BROWN TUBE,0,42.0
2011-11-07,10133,COLOURING PENCILS BROWN TUBE,43,52.25
2011-11-08,10133,COLOURING PENCILS BROWN TUBE,20,42.0
2011-12-01,10133,COLOURING PENCILS BROWN TUBE,11,81.0
2011-12-02,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-12-03,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-12-04,10133,COLOURING PENCILS BROWN TUBE,0,163.0
2011-12-05,10133,COLOURING PENCILS BROWN TUBE,0,85.0
2011-12-06,10133,COLOURING PENCILS BROWN TUBE,20,42.0
2011-12-07,10133,COLOURING PENCILS BROWN TUBE,69,69.33333333
2011-12-08,10133,COLOURING PENCILS BROWN TUBE,70,83.0
2009-01-12,10135,COLOURING PENCILS BROWN TUBE,17,125.0
2009-02-12,10135,COLOURING PENCILS BROWN TUBE,20,125.0
2009-03-12,10135,COLOURING PENCILS BROWN TUBE,14,169.0
2009-04-12,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2009-05-12,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2009-06-12,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2009-07-12,10135,COLOURING PENCILS BROWN TUBE,20,125.0
2009-08-12,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2009-09-12,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2009-10-12,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2009-11-12,10135,COLOURING PENCILS BROWN TUBE,6,125.0
2009-12-12,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-01-01,10135,COLOURING PENCILS BROWN TUBE,0,257.0
2010-01-02,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-01-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-01-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-01-05,10135,COLOURING PENCILS BROWN TUBE,0,124.5
2010-01-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-01-07,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2010-01-08,10135,COLOURING PENCILS BROWN TUBE,4,125.0
2010-01-09,10135,COLOURING PENCILS BROWN TUBE,1,125.0
2010-01-10,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-01-11,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-01-12,10135,COLOURING PENCILS BROWN TUBE,2,251.0
2010-02-01,10135,COLOURING PENCILS BROWN TUBE,0,257.0
2010-02-02,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2010-02-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-02-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-02-05,10135,COLOURING PENCILS BROWN TUBE,0,124.5
2010-02-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-02-07,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2010-02-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-02-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-02-10,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-02-11,10135,COLOURING PENCILS BROWN TUBE,20,125.0
2010-02-12,10135,COLOURING PENCILS BROWN TUBE,20,125.0
2010-03-01,10135,COLOURING PENCILS BROWN TUBE,0,257.0
2010-03-02,10135,COLOURING PENCILS BROWN TUBE,1,251.0
2010-03-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-03-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-03-05,10135,COLOURING PENCILS BROWN TUBE,0,124.5
2010-03-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-03-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-03-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-03-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-03-10,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-03-11,10135,COLOURING PENCILS BROWN TUBE,30,125.0
2010-03-12,10135,COLOURING PENCILS BROWN TUBE,2,251.0
2010-04-01,10135,COLOURING PENCILS BROWN TUBE,1,125.0
2010-04-02,10135,COLOURING PENCILS BROWN TUBE,0,251.0
2010-04-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-04-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-04-05,10135,COLOURING PENCILS BROWN TUBE,0,124.5
2010-04-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-04-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-04-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-04-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-04-10,10135,COLOURING PENCILS BROWN TUBE,11,125.0
2010-04-11,10135,COLOURING PENCILS BROWN TUBE,12,125.0
2010-04-12,10135,COLOURING PENCILS BROWN TUBE,0,251.0
2010-05-01,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2010-05-02,10135,COLOURING PENCILS BROWN TUBE,30,115.5
2010-05-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-05-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-05-05,10135,COLOURING PENCILS BROWN TUBE,0,124.5
2010-05-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-05-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-05-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-05-09,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2010-05-10,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-05-11,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2010-05-12,10135,COLOURING PENCILS BROWN TUBE,22,125.0
2010-06-01,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-06-02,10135,COLOURING PENCILS BROWN TUBE,0,115.5
2010-06-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-06-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-06-05,10135,COLOURING PENCILS BROWN TUBE,0,124.5
2010-06-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-06-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-06-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-06-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-06-10,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-06-11,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-06-12,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-07-01,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-07-02,10135,COLOURING PENCILS BROWN TUBE,4,125.0
2010-07-03,10135,COLOURING PENCILS BROWN TUBE,1,125.0
2010-07-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-07-05,10135,COLOURING PENCILS BROWN TUBE,0,124.5
2010-07-06,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2010-07-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-07-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-07-09,10135,COLOURING PENCILS BROWN TUBE,1,125.0
2010-07-10,10135,COLOURING PENCILS BROWN TUBE,3,125.0
2010-07-11,10135,COLOURING PENCILS BROWN TUBE,100,106.0
2010-07-12,10135,COLOURING PENCILS BROWN TUBE,16,251.0
2010-08-01,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-08-02,10135,COLOURING PENCILS BROWN TUBE,1,125.0
2010-08-03,10135,COLOURING PENCILS BROWN TUBE,11,188.0
2010-08-04,10135,COLOURING PENCILS BROWN TUBE,1,251.0
2010-08-05,10135,COLOURING PENCILS BROWN TUBE,0,124.5
2010-08-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-08-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-08-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-08-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-08-10,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-08-11,10135,COLOURING PENCILS BROWN TUBE,0,106.0
2010-08-12,10135,COLOURING PENCILS BROWN TUBE,6,251.0
2010-09-01,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-09-02,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-09-03,10135,COLOURING PENCILS BROWN TUBE,6,125.0
2010-09-04,10135,COLOURING PENCILS BROWN TUBE,0,251.0
2010-09-05,10135,COLOURING PENCILS BROWN TUBE,0,124.5
2010-09-06,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2010-09-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-09-08,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2010-09-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-09-10,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-09-11,10135,COLOURING PENCILS BROWN TUBE,13,125.0
2010-09-12,10135,COLOURING PENCILS BROWN TUBE,22,188.0
2010-10-01,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-10-02,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-10-03,10135,COLOURING PENCILS BROWN TUBE,20,125.0
2010-10-04,10135,COLOURING PENCILS BROWN TUBE,0,251.0
2010-10-05,10135,COLOURING PENCILS BROWN TUBE,0,124.5
2010-10-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-10-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-10-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-10-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-10-10,10135,COLOURING PENCILS BROWN TUBE,1,125.0
2010-10-11,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-10-12,10135,COLOURING PENCILS BROWN TUBE,6,167.0
2010-11-01,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-11-02,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-11-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-11-04,10135,COLOURING PENCILS BROWN TUBE,0,251.0
2010-11-05,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2010-11-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-11-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-11-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-11-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-11-10,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2010-11-11,10135,COLOURING PENCILS BROWN TUBE,20,125.0
2010-11-12,10135,COLOURING PENCILS BROWN TUBE,0,167.0
2010-12-01,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-12-02,10135,COLOURING PENCILS BROWN TUBE,20,125.0
2010-12-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-12-04,10135,COLOURING PENCILS BROWN TUBE,0,251.0
2010-12-05,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-12-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-12-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-12-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-12-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2010-12-10,10135,COLOURING PENCILS BROWN TUBE,11,125.0
2010-12-11,10135,COLOURING PENCILS BROWN TUBE,5,125.0
2010-12-12,10135,COLOURING PENCILS BROWN TUBE,0,167.0
2011-01-01,10135,COLOURING PENCILS BROWN TUBE,0,126.5
2011-01-02,10135,COLOURING PENCILS BROWN TUBE,1,246.0
2011-01-03,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2011-01-04,10135,COLOURING PENCILS BROWN TUBE,14,125.0
2011-01-05,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-01-06,10135,COLOURING PENCILS BROWN TUBE,1,125.0
2011-01-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-01-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-01-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-01-10,10135,COLOURING PENCILS BROWN TUBE,0,185.5
2011-01-11,10135,COLOURING PENCILS BROWN TUBE,0,185.5
2011-01-12,10135,COLOURING PENCILS BROWN TUBE,30,125.0
2011-02-01,10135,COLOURING PENCILS BROWN TUBE,0,126.5
2011-02-02,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-02-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-02-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-02-05,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-02-06,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2011-02-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-02-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-02-09,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2011-02-10,10135,COLOURING PENCILS BROWN TUBE,0,185.5
2011-02-11,10135,COLOURING PENCILS BROWN TUBE,1,246.0
2011-02-12,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-03-01,10135,COLOURING PENCILS BROWN TUBE,0,126.5
2011-03-02,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-03-03,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2011-03-04,10135,COLOURING PENCILS BROWN TUBE,3,125.0
2011-03-05,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-03-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-03-07,10135,COLOURING PENCILS BROWN TUBE,100,125.0
2011-03-08,10135,COLOURING PENCILS BROWN TUBE,1,125.0
2011-03-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-03-10,10135,COLOURING PENCILS BROWN TUBE,5,246.0
2011-03-11,10135,COLOURING PENCILS BROWN TUBE,1,125.0
2011-03-12,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-04-01,10135,COLOURING PENCILS BROWN TUBE,28,128.0
2011-04-02,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-04-03,10135,COLOURING PENCILS BROWN TUBE,1,125.0
2011-04-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-04-05,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-04-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-04-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-04-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-04-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-04-10,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-04-11,10135,COLOURING PENCILS BROWN TUBE,36,25.0
2011-04-12,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-05-01,10135,COLOURING PENCILS BROWN TUBE,69,85.0
2011-05-02,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-05-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-05-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-05-05,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-05-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-05-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-05-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-05-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-05-10,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-05-11,10135,COLOURING PENCILS BROWN TUBE,0,25.0
2011-05-12,10135,COLOURING PENCILS BROWN TUBE,28,185.5
2011-06-01,10135,COLOURING PENCILS BROWN TUBE,46,85.0
2011-06-02,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-06-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-06-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-06-05,10135,COLOURING PENCILS BROWN TUBE,5,246.0
2011-06-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-06-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-06-08,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-06-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-06-10,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-06-11,10135,COLOURING PENCILS BROWN TUBE,4,125.0
2011-06-12,10135,COLOURING PENCILS BROWN TUBE,0,185.5
2011-07-01,10135,COLOURING PENCILS BROWN TUBE,42,99.33333333
2011-07-02,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-07-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-07-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-07-05,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-07-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-07-07,10135,COLOURING PENCILS BROWN TUBE,6,125.0
2011-07-08,10135,COLOURING PENCILS BROWN TUBE,100,106.0
2011-07-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-07-10,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-07-11,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-07-12,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2011-08-01,10135,COLOURING PENCILS BROWN TUBE,0,99.33333333
2011-08-02,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-08-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-08-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-08-05,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-08-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-08-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-08-08,10135,COLOURING PENCILS BROWN TUBE,0,106.0
2011-08-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-08-10,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-08-11,10135,COLOURING PENCILS BROWN TUBE,20,125.0
2011-09-01,10135,COLOURING PENCILS BROWN TUBE,40,42.0
2011-09-02,10135,COLOURING PENCILS BROWN TUBE,1,246.0
2011-09-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-09-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-09-05,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-09-06,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2011-09-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-09-08,10135,COLOURING PENCILS BROWN TUBE,0,106.0
2011-09-09,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2011-09-10,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-09-11,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-10-01,10135,COLOURING PENCILS BROWN TUBE,26,128.0
2011-10-02,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-10-03,10135,COLOURING PENCILS BROWN TUBE,2,125.0
2011-10-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-10-05,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-10-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-10-07,10135,COLOURING PENCILS BROWN TUBE,6,125.0
2011-10-08,10135,COLOURING PENCILS BROWN TUBE,0,106.0
2011-10-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-10-10,10135,COLOURING PENCILS BROWN TUBE,3,246.0
2011-10-11,10135,COLOURING PENCILS BROWN TUBE,13,185.5
2011-11-01,10135,COLOURING PENCILS BROWN TUBE,68,70.66666667
2011-11-02,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-11-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-11-04,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-11-05,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-11-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-11-07,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-11-08,10135,COLOURING PENCILS BROWN TUBE,0,106.0
2011-11-09,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-11-10,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-11-11,10135,COLOURING PENCILS BROWN TUBE,3,246.0
2011-12-01,10135,COLOURING PENCILS BROWN TUBE,12,128.0
2011-12-02,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-12-03,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-12-04,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2011-12-05,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2011-12-06,10135,COLOURING PENCILS BROWN TUBE,0,125.0
2011-12-07,10135,COLOURING PENCILS BROWN TUBE,30,125.0
2011-12-08,10135,COLOURING PENCILS BROWN TUBE,0,106.0
2011-12-09,10135,COLOURING PENCILS BROWN TUBE,10,125.0
2011-12-10,10135,COLOURING PENCILS BROWN TUBE,1,246.0
2011-12-11,10135,COLOURING PENCILS BROWN TUBE,0,246.0
2009-01-12,11001,ASSTD DESIGN RACING CAR PEN,2,343.0
2009-02-12,11001,ASSTD DESIGN RACING CAR PEN,69,212.5
2009-03-12,11001,ASSTD DESIGN RACING CAR PEN,2,169.0
2009-04-12,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2009-05-12,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2009-06-12,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2009-07-12,11001,ASSTD DESIGN RACING CAR PEN,5,256.0
2009-08-12,11001,ASSTD DESIGN RACING CAR PEN,17,169.0
2009-09-12,11001,ASSTD DESIGN RACING CAR PEN,5,169.0
2009-10-12,11001,ASSTD DESIGN RACING CAR PEN,16,169.0
2009-11-12,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2009-12-12,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2010-01-01,11001,ASSTD DESIGN RACING CAR PEN,0,256.0
2010-01-02,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2010-01-03,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2010-01-04,11001,ASSTD DESIGN RACING CAR PEN,0,336.0
2010-01-05,11001,ASSTD DESIGN RACING CAR PEN,0,336.0
2010-01-06,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2010-01-07,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2010-01-08,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2010-01-09,11001,ASSTD DESIGN RACING CAR PEN,16,169.0
2010-01-10,11001,ASSTD DESIGN RACING CAR PEN,256,148.0
2010-01-11,11001,ASSTD DESIGN RACING CAR PEN,1,336.0
2010-01-12,11001,ASSTD DESIGN RACING CAR PEN,6,336.0
2010-02-01,11001,ASSTD DESIGN RACING CAR PEN,0,256.0
2010-02-02,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2010-02-03,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2010-02-04,11001,ASSTD DESIGN RACING CAR PEN,0,336.0
2010-02-05,11001,ASSTD DESIGN RACING CAR PEN,0,336.0
2010-02-06,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2010-02-07,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2010-02-08,11001,ASSTD DESIGN RACING CAR PEN,16,169.0
2010-02-09,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
2010-02-10,11001,ASSTD DESIGN RACING CAR PEN,0,148.0
2010-02-11,11001,ASSTD DESIGN RACING CAR PEN,0,336.0
2010-02-12,11001,ASSTD DESIGN RACING CAR PEN,0,336.0
2010-03-01,11001,ASSTD DESIGN RACING CAR PEN,0,256.0
2010-03-02,11001,ASSTD DESIGN RACING CAR PEN,0,169.0
